timestamp,value_mgdl,value_mmol,trend
2023-02-08T01:06:54Z,96,5.3,flat
2023-02-08T01:01:55Z,98,5.4,flat
2023-02-08T00:56:54Z,99,5.5,flat
2023-02-08T00:51:54Z,101,5.6,flat
2023-02-08T00:46:55Z,102,5.7,flat
2023-02-08T00:41:54Z,102,5.7,flat
2023-02-08T00:36:55Z,100,5.6,flat
2023-02-08T00:31:55Z,98,5.4,flat
2023-02-08T00:26:55Z,97,5.4,flat
2023-02-08T00:21:54Z,96,5.3,flat
2023-02-08T00:16:55Z,97,5.4,flat
2023-02-08T00:11:54Z,101,5.6,flat
2023-02-08T00:06:54Z,102,5.7,flat
2023-02-08T00:01:54Z,103,5.7,flat
2023-02-07T23:56:54Z,105,5.8,flat
2023-02-07T23:51:54Z,105,5.8,flat
2023-02-07T23:46:55Z,104,5.8,flat
2023-02-07T23:41:54Z,107,5.9,flat
2023-02-07T23:36:55Z,108,6.0,flat
2023-02-07T23:31:55Z,108,6.0,flat
2023-02-07T23:26:55Z,111,6.2,flat
2023-02-07T23:21:55Z,116,6.4,flat
2023-02-07T23:16:55Z,121,6.7,flat
2023-02-07T23:11:55Z,126,7.0,flat
2023-02-07T23:06:55Z,128,7.1,flat
2023-02-07T23:01:54Z,127,7.1,flat
2023-02-07T22:56:55Z,126,7.0,flat
2023-02-07T22:51:55Z,131,7.3,flat
2023-02-07T22:46:54Z,133,7.4,fortyFiveUp
2023-02-07T22:41:54Z,133,7.4,fortyFiveUp
2023-02-07T22:36:54Z,125,6.9,fortyFiveUp
2023-02-07T22:31:54Z,113,6.3,flat
2023-02-07T22:26:55Z,107,5.9,flat
2023-02-07T22:21:55Z,103,5.7,flat
2023-02-07T22:16:55Z,104,5.8,flat
2023-02-07T22:11:55Z,104,5.8,flat
2023-02-07T22:06:54Z,105,5.8,flat
2023-02-07T22:01:55Z,104,5.8,flat
2023-02-07T21:56:54Z,102,5.7,flat
2023-02-07T21:51:55Z,101,5.6,flat
2023-02-07T21:46:55Z,101,5.6,flat
2023-02-07T21:41:55Z,100,5.6,flat
2023-02-07T21:36:55Z,98,5.4,flat
2023-02-07T21:31:54Z,93,5.2,flat
2023-02-07T21:26:55Z,87,4.8,flat
2023-02-07T21:21:55Z,87,4.8,flat
2023-02-07T21:16:55Z,91,5.1,flat
2023-02-07T21:11:54Z,98,5.4,flat
2023-02-07T21:06:54Z,101,5.6,fortyFiveUp
2023-02-07T21:01:55Z,96,5.3,flat
2023-02-07T20:56:54Z,88,4.9,flat
2023-02-07T20:51:55Z,81,4.5,flat
2023-02-07T20:46:54Z,77,4.3,flat
2023-02-07T20:41:55Z,77,4.3,flat
2023-02-07T20:36:54Z,76,4.2,flat
2023-02-07T20:31:55Z,74,4.1,flat
2023-02-07T20:26:54Z,78,4.3,flat
2023-02-07T20:21:55Z,78,4.3,flat
2023-02-07T20:16:55Z,75,4.2,flat
2023-02-07T20:11:55Z,76,4.2,flat
2023-02-07T20:06:54Z,76,4.2,flat
2023-02-07T20:01:54Z,77,4.3,flat
2023-02-07T19:56:54Z,81,4.5,flat
2023-02-07T19:51:55Z,83,4.6,flat
2023-02-07T19:46:55Z,84,4.7,flat
2023-02-07T19:41:55Z,85,4.7,flat
2023-02-07T19:36:55Z,86,4.8,flat
2023-02-07T19:31:54Z,88,4.9,flat
2023-02-07T19:26:54Z,89,4.9,flat
2023-02-07T19:21:55Z,92,5.1,flat
2023-02-07T19:16:54Z,95,5.3,flat
2023-02-07T19:11:55Z,95,5.3,flat
2023-02-07T19:06:55Z,97,5.4,flat
2023-02-07T19:01:54Z,96,5.3,flat
2023-02-07T18:56:55Z,99,5.5,flat
2023-02-07T18:51:54Z,101,5.6,flat
2023-02-07T18:46:55Z,103,5.7,flat
2023-02-07T18:41:55Z,109,6.1,flat
2023-02-07T18:36:55Z,115,6.4,flat
2023-02-07T18:31:55Z,117,6.5,flat
2023-02-07T18:26:55Z,120,6.7,flat
2023-02-07T18:21:55Z,120,6.7,flat
2023-02-07T18:16:54Z,117,6.5,flat
2023-02-07T18:11:55Z,115,6.4,flat
2023-02-07T18:06:55Z,109,6.1,flat
2023-02-07T18:01:55Z,104,5.8,flat
2023-02-07T17:56:55Z,105,5.8,fortyFiveDown
2023-02-07T17:51:55Z,110,6.1,fortyFiveDown
2023-02-07T17:46:55Z,116,6.4,flat
2023-02-07T17:41:55Z,123,6.8,flat
2023-02-07T17:36:55Z,127,7.1,flat
2023-02-07T17:31:55Z,132,7.3,flat
2023-02-07T17:26:55Z,137,7.6,flat
2023-02-07T17:21:55Z,140,7.8,flat
2023-02-07T17:16:55Z,142,7.9,flat
2023-02-07T17:11:55Z,141,7.8,flat
2023-02-07T17:06:55Z,146,8.1,flat
2023-02-07T17:01:55Z,154,8.6,fortyFiveUp
2023-02-07T16:56:55Z,157,8.7,fortyFiveUp
2023-02-07T16:51:55Z,150,8.3,fortyFiveUp
2023-02-07T16:46:54Z,141,7.8,fortyFiveUp
2023-02-07T16:41:55Z,128,7.1,flat
2023-02-07T16:36:54Z,121,6.7,flat
2023-02-07T16:31:55Z,117,6.5,flat
2023-02-07T16:26:55Z,114,6.3,flat
2023-02-07T16:21:55Z,112,6.2,flat
2023-02-07T16:16:55Z,111,6.2,flat
2023-02-07T16:11:55Z,111,6.2,flat
2023-02-07T16:06:55Z,112,6.2,flat
2023-02-07T16:01:55Z,113,6.3,flat
2023-02-07T15:56:55Z,109,6.1,flat
2023-02-07T15:51:55Z,106,5.9,flat
2023-02-07T15:46:55Z,104,5.8,flat
2023-02-07T15:41:54Z,104,5.8,flat
2023-02-07T15:36:55Z,105,5.8,flat
2023-02-07T15:31:55Z,104,5.8,flat
2023-02-07T15:26:55Z,102,5.7,flat
2023-02-07T15:21:55Z,103,5.7,flat
2023-02-07T15:16:55Z,104,5.8,flat
2023-02-07T15:11:54Z,104,5.8,flat
2023-02-07T15:06:55Z,105,5.8,flat
2023-02-07T15:01:55Z,108,6.0,flat
2023-02-07T14:56:55Z,111,6.2,flat
2023-02-07T14:51:55Z,113,6.3,flat
2023-02-07T14:46:55Z,112,6.2,flat
2023-02-07T14:41:55Z,112,6.2,flat
2023-02-07T14:36:55Z,109,6.1,flat
2023-02-07T14:31:55Z,109,6.1,flat
2023-02-07T14:26:55Z,108,6.0,flat
2023-02-07T14:21:55Z,104,5.8,flat
2023-02-07T14:16:55Z,103,5.7,flat
2023-02-07T14:11:54Z,103,5.7,flat
2023-02-07T14:06:55Z,105,5.8,flat
2023-02-07T14:01:55Z,107,5.9,flat
2023-02-07T13:56:55Z,108,6.0,flat
2023-02-07T13:51:55Z,109,6.1,flat
2023-02-07T13:46:55Z,110,6.1,flat
2023-02-07T13:41:55Z,111,6.2,flat
2023-02-07T13:36:54Z,112,6.2,flat
2023-02-07T13:31:55Z,114,6.3,flat
2023-02-07T13:26:55Z,117,6.5,flat
2023-02-07T13:21:55Z,119,6.6,flat
2023-02-07T13:16:55Z,120,6.7,flat
2023-02-07T13:11:55Z,116,6.4,flat
2023-02-07T13:06:55Z,120,6.7,flat
2023-02-07T13:01:55Z,122,6.8,flat
2023-02-07T12:56:55Z,125,6.9,flat
2023-02-07T12:51:54Z,125,6.9,flat
2023-02-07T12:46:55Z,133,7.4,flat
2023-02-07T12:41:55Z,137,7.6,flat
2023-02-07T12:36:55Z,134,7.4,flat
2023-02-07T12:31:55Z,131,7.3,flat
2023-02-07T12:26:55Z,126,7.0,flat
2023-02-07T12:21:55Z,127,7.1,flat
2023-02-07T12:16:55Z,122,6.8,flat
2023-02-07T12:11:55Z,119,6.6,flat
2023-02-07T12:06:55Z,117,6.5,flat
2023-02-07T12:01:55Z,115,6.4,flat
2023-02-07T11:56:55Z,115,6.4,flat
2023-02-07T11:51:55Z,119,6.6,flat
2023-02-07T11:46:55Z,125,6.9,flat
2023-02-07T11:41:55Z,126,7.0,flat
2023-02-07T11:36:55Z,127,7.1,flat
2023-02-07T11:31:55Z,129,7.2,flat
2023-02-07T11:26:55Z,131,7.3,flat
2023-02-07T11:21:55Z,133,7.4,flat
2023-02-07T11:16:55Z,137,7.6,flat
2023-02-07T11:11:55Z,139,7.7,flat
2023-02-07T11:06:55Z,137,7.6,flat
2023-02-07T11:01:55Z,133,7.4,flat
2023-02-07T10:56:55Z,122,6.8,flat
2023-02-07T10:51:55Z,128,7.1,flat
2023-02-07T10:46:55Z,131,7.3,flat
2023-02-07T10:41:55Z,133,7.4,flat
2023-02-07T10:36:55Z,135,7.5,flat
2023-02-07T10:31:55Z,137,7.6,flat
2023-02-07T10:26:55Z,140,7.8,flat
2023-02-07T10:21:56Z,141,7.8,flat
2023-02-07T10:16:55Z,138,7.7,flat
2023-02-07T10:11:55Z,136,7.6,flat
2023-02-07T10:06:55Z,134,7.4,flat
2023-02-07T10:01:55Z,136,7.6,flat
2023-02-07T09:56:55Z,145,8.1,flat
2023-02-07T09:51:55Z,149,8.3,flat
2023-02-07T09:46:55Z,144,8.0,flat
2023-02-07T09:41:55Z,137,7.6,flat
2023-02-07T09:36:55Z,134,7.4,flat
2023-02-07T09:31:55Z,135,7.5,flat
2023-02-07T09:26:55Z,135,7.5,flat
2023-02-07T09:21:55Z,133,7.4,flat
2023-02-07T09:16:55Z,133,7.4,flat
2023-02-07T09:11:55Z,138,7.7,flat
2023-02-07T09:06:55Z,139,7.7,flat
2023-02-07T09:01:56Z,138,7.7,flat
2023-02-07T08:56:55Z,133,7.4,flat
2023-02-07T08:51:55Z,136,7.6,flat
2023-02-07T08:46:55Z,140,7.8,flat
2023-02-07T08:41:55Z,148,8.2,flat
2023-02-07T08:36:55Z,152,8.4,flat
2023-02-07T08:31:55Z,155,8.6,flat
2023-02-07T08:26:55Z,155,8.6,flat
2023-02-07T08:21:55Z,154,8.6,flat
2023-02-07T08:16:55Z,151,8.4,flat
2023-02-07T08:11:55Z,147,8.2,flat
2023-02-07T08:06:55Z,141,7.8,flat
2023-02-07T08:01:55Z,141,7.8,flat
2023-02-07T07:56:55Z,141,7.8,flat
2023-02-07T07:51:55Z,143,7.9,flat
2023-02-07T07:46:55Z,144,8.0,flat
2023-02-07T07:41:55Z,143,7.9,flat
2023-02-07T07:36:55Z,139,7.7,flat
2023-02-07T07:31:55Z,134,7.4,flat
2023-02-07T07:26:55Z,132,7.3,flat
2023-02-07T07:21:55Z,134,7.4,flat
2023-02-07T07:16:56Z,135,7.5,flat
2023-02-07T07:11:55Z,139,7.7,flat
2023-02-07T07:06:55Z,140,7.8,flat
2023-02-07T07:01:55Z,139,7.7,flat
2023-02-07T06:56:55Z,144,8.0,flat
2023-02-07T06:51:55Z,136,7.6,flat
2023-02-07T06:46:55Z,134,7.4,flat
2023-02-07T06:41:55Z,136,7.6,flat
2023-02-07T06:36:55Z,138,7.7,flat
2023-02-07T06:31:55Z,149,8.3,flat
2023-02-07T06:26:55Z,147,8.2,flat
2023-02-07T06:21:55Z,153,8.5,flat
2023-02-07T06:16:55Z,160,8.9,flat
2023-02-07T06:11:55Z,157,8.7,flat
2023-02-07T06:06:55Z,158,8.8,flat
2023-02-07T06:01:55Z,152,8.4,flat
2023-02-07T05:56:55Z,155,8.6,flat
2023-02-07T05:51:55Z,151,8.4,flat
2023-02-07T05:46:55Z,147,8.2,flat
2023-02-07T05:41:55Z,142,7.9,flat
2023-02-07T05:36:55Z,139,7.7,flat
2023-02-07T05:31:55Z,130,7.2,flat
2023-02-07T05:26:55Z,125,6.9,flat
2023-02-07T05:21:55Z,120,6.7,flat
2023-02-07T05:16:55Z,121,6.7,flat
2023-02-07T05:11:55Z,119,6.6,flat
2023-02-07T05:06:55Z,117,6.5,flat
2023-02-07T05:01:55Z,118,6.6,flat
2023-02-07T04:56:55Z,118,6.6,flat
2023-02-07T04:51:55Z,119,6.6,flat
2023-02-07T04:46:56Z,116,6.4,flat
2023-02-07T04:41:55Z,117,6.5,flat
2023-02-07T04:36:55Z,120,6.7,flat
2023-02-07T04:31:55Z,119,6.6,flat
2023-02-07T04:26:55Z,118,6.6,fortyFiveDown
2023-02-07T04:21:55Z,120,6.7,fortyFiveDown
2023-02-07T04:16:55Z,130,7.2,fortyFiveDown
2023-02-07T04:11:55Z,138,7.7,fortyFiveDown
2023-02-07T04:06:55Z,144,8.0,flat
2023-02-07T04:01:55Z,150,8.3,flat
2023-02-07T03:56:56Z,157,8.7,flat
2023-02-07T03:51:56Z,161,8.9,flat
2023-02-07T03:46:55Z,160,8.9,flat
2023-02-07T03:41:55Z,164,9.1,flat
2023-02-07T03:36:56Z,165,9.2,flat
2023-02-07T03:31:55Z,164,9.1,flat
2023-02-07T03:26:55Z,167,9.3,flat
2023-02-07T03:21:55Z,166,9.2,flat
2023-02-07T03:16:55Z,164,9.1,flat
2023-02-07T03:11:55Z,165,9.2,fortyFiveDown
2023-02-07T03:06:55Z,169,9.4,flat
2023-02-07T03:01:55Z,179,9.9,flat
2023-02-07T02:56:56Z,187,10.4,flat
2023-02-07T02:51:56Z,193,10.7,fortyFiveUp
2023-02-07T02:46:55Z,193,10.7,fortyFiveUp
2023-02-07T02:41:55Z,188,10.4,fortyFiveUp
2023-02-07T02:36:55Z,183,10.2,fortyFiveUp
2023-02-07T02:31:55Z,173,9.6,fortyFiveUp
2023-02-07T02:26:56Z,166,9.2,fortyFiveUp
2023-02-07T02:21:55Z,162,9.0,singleUp
2023-02-07T02:16:55Z,152,8.4,fortyFiveUp
2023-02-07T02:11:55Z,134,7.4,fortyFiveUp
2023-02-07T02:06:55Z,123,6.8,flat
2023-02-07T02:01:56Z,113,6.3,flat
2023-02-07T01:56:55Z,106,5.9,flat
2023-02-07T01:51:55Z,112,6.2,flat
2023-02-07T01:46:55Z,119,6.6,flat
2023-02-07T01:41:56Z,127,7.1,flat
2023-02-07T01:36:55Z,129,7.2,flat
2023-02-07T01:31:55Z,129,7.2,flat
2023-02-07T01:26:55Z,128,7.1,flat
2023-02-07T01:21:56Z,128,7.1,fortyFiveUp
2023-02-07T01:16:55Z,126,7.0,fortyFiveUp
2023-02-07T01:11:55Z,120,6.7,fortyFiveUp
2023-02-07T01:06:55Z,112,6.2,fortyFiveUp
2023-02-07T01:01:55Z,99,5.5,flat
2023-02-07T00:56:56Z,89,4.9,flat
2023-02-07T00:51:55Z,82,4.6,flat
2023-02-07T00:46:55Z,83,4.6,flat
2023-02-07T00:41:55Z,82,4.6,flat
2023-02-07T00:36:55Z,82,4.6,flat
2023-02-07T00:31:55Z,84,4.7,flat
2023-02-07T00:26:55Z,86,4.8,flat
2023-02-07T00:21:55Z,86,4.8,flat
2023-02-07T00:16:55Z,88,4.9,flat
2023-02-07T00:11:55Z,89,4.9,flat
2023-02-07T00:06:54Z,95,5.3,flat
2023-02-07T00:01:55Z,93,5.2,flat
2023-02-06T23:56:55Z,96,5.3,flat
2023-02-06T23:51:54Z,99,5.5,flat
2023-02-06T23:46:54Z,101,5.6,flat
2023-02-06T23:41:54Z,102,5.7,flat
2023-02-06T23:36:54Z,103,5.7,flat
2023-02-06T23:31:54Z,106,5.9,flat
2023-02-06T23:26:54Z,106,5.9,flat
2023-02-06T23:21:54Z,103,5.7,flat
2023-02-06T23:16:55Z,101,5.6,flat
2023-02-06T23:11:54Z,108,6.0,flat
2023-02-06T23:06:55Z,106,5.9,flat
2023-02-06T23:01:54Z,102,5.7,flat
2023-02-06T22:56:55Z,99,5.5,flat
2023-02-06T22:51:55Z,95,5.3,flat
2023-02-06T22:46:54Z,89,4.9,flat
2023-02-06T22:41:54Z,84,4.7,flat
2023-02-06T22:36:55Z,84,4.7,flat
2023-02-06T22:31:54Z,87,4.8,flat
2023-02-06T22:26:54Z,91,5.1,flat
2023-02-06T22:21:54Z,93,5.2,flat
2023-02-06T22:16:55Z,97,5.4,flat
2023-02-06T22:11:55Z,102,5.7,flat
2023-02-06T22:06:54Z,101,5.6,flat
2023-02-06T22:01:54Z,102,5.7,flat
2023-02-06T21:56:54Z,103,5.7,flat
2023-02-06T21:51:54Z,102,5.7,flat
2023-02-06T21:46:54Z,105,5.8,flat
2023-02-06T21:41:54Z,106,5.9,fortyFiveDown
2023-02-06T21:36:54Z,109,6.1,fortyFiveDown
2023-02-06T21:31:54Z,113,6.3,fortyFiveDown
2023-02-06T21:26:54Z,123,6.8,flat
2023-02-06T21:21:54Z,130,7.2,flat
2023-02-06T21:16:55Z,138,7.7,flat
2023-02-06T21:11:54Z,145,8.1,flat
2023-02-06T21:06:55Z,147,8.2,fortyFiveUp
2023-02-06T21:01:54Z,144,8.0,fortyFiveUp
2023-02-06T20:56:54Z,139,7.7,fortyFiveUp
2023-02-06T20:51:54Z,129,7.2,fortyFiveUp
2023-02-06T20:46:54Z,114,6.3,flat
2023-02-06T20:41:54Z,107,5.9,flat
2023-02-06T20:36:54Z,105,5.8,flat
2023-02-06T20:31:54Z,103,5.7,flat
2023-02-06T20:26:54Z,99,5.5,flat
2023-02-06T20:21:54Z,101,5.6,flat
2023-02-06T20:16:54Z,103,5.7,flat
2023-02-06T20:11:54Z,108,6.0,flat
2023-02-06T20:06:54Z,112,6.2,flat
2023-02-06T20:01:55Z,110,6.1,flat
2023-02-06T19:56:55Z,109,6.1,flat
2023-02-06T19:51:54Z,113,6.3,flat
2023-02-06T19:46:54Z,114,6.3,flat
2023-02-06T19:41:54Z,113,6.3,flat
2023-02-06T19:36:55Z,114,6.3,flat
2023-02-06T19:31:55Z,119,6.6,flat
2023-02-06T19:26:54Z,119,6.6,flat
2023-02-06T19:21:54Z,119,6.6,flat
2023-02-06T19:16:55Z,119,6.6,flat
2023-02-06T19:11:54Z,118,6.6,flat
2023-02-06T19:06:54Z,117,6.5,flat
2023-02-06T19:01:54Z,118,6.6,flat
2023-02-06T18:56:55Z,118,6.6,flat
2023-02-06T18:51:54Z,120,6.7,flat
2023-02-06T18:46:54Z,118,6.6,flat
2023-02-06T18:41:55Z,118,6.6,flat
2023-02-06T18:36:55Z,118,6.6,flat
2023-02-06T18:31:55Z,119,6.6,flat
2023-02-06T18:26:55Z,117,6.5,flat
2023-02-06T18:21:54Z,119,6.6,flat
2023-02-06T18:16:55Z,121,6.7,flat
2023-02-06T18:11:54Z,121,6.7,flat
2023-02-06T18:06:54Z,122,6.8,flat
2023-02-06T18:01:55Z,121,6.7,flat
2023-02-06T17:56:55Z,119,6.6,flat
2023-02-06T17:51:54Z,118,6.6,flat
2023-02-06T17:46:55Z,115,6.4,flat
2023-02-06T17:41:55Z,114,6.3,flat
2023-02-06T17:36:55Z,108,6.0,flat
2023-02-06T17:31:55Z,105,5.8,flat
2023-02-06T17:26:55Z,99,5.5,flat
2023-02-06T17:21:54Z,98,5.4,flat
2023-02-06T17:16:54Z,95,5.3,flat
2023-02-06T17:11:54Z,86,4.8,flat
2023-02-06T17:06:55Z,78,4.3,flat
2023-02-06T17:01:54Z,78,4.3,flat
2023-02-06T16:56:55Z,83,4.6,flat
2023-02-06T16:51:55Z,90,5.0,flat
2023-02-06T16:46:54Z,95,5.3,flat
2023-02-06T16:41:55Z,93,5.2,flat
2023-02-06T16:36:55Z,87,4.8,flat
2023-02-06T16:31:54Z,84,4.7,flat
2023-02-06T16:26:54Z,85,4.7,flat
2023-02-06T16:21:55Z,87,4.8,flat
2023-02-06T16:16:54Z,91,5.1,flat
2023-02-06T16:11:55Z,97,5.4,flat
2023-02-06T16:06:54Z,104,5.8,flat
2023-02-06T16:01:55Z,101,5.6,flat
2023-02-06T15:56:54Z,92,5.1,flat
2023-02-06T15:51:55Z,91,5.1,flat
2023-02-06T15:46:55Z,93,5.2,flat
2023-02-06T15:41:54Z,97,5.4,flat
2023-02-06T15:36:55Z,95,5.3,flat
2023-02-06T15:31:55Z,90,5.0,flat
2023-02-06T15:26:54Z,90,5.0,flat
2023-02-06T15:21:55Z,91,5.1,flat
2023-02-06T15:16:55Z,86,4.8,flat
2023-02-06T15:11:54Z,78,4.3,flat
2023-02-06T15:06:54Z,71,3.9,flat
2023-02-06T15:01:55Z,77,4.3,flat
2023-02-06T14:56:55Z,79,4.4,flat
2023-02-06T14:51:55Z,77,4.3,flat
2023-02-06T14:46:54Z,77,4.3,flat
2023-02-06T14:41:54Z,77,4.3,flat
2023-02-06T14:36:54Z,77,4.3,fortyFiveDown
2023-02-06T14:31:54Z,83,4.6,flat
2023-02-06T14:26:54Z,92,5.1,flat
2023-02-06T14:21:54Z,93,5.2,flat
2023-02-06T14:16:55Z,100,5.6,flat
2023-02-06T14:11:55Z,104,5.8,flat
2023-02-06T14:06:54Z,107,5.9,flat
2023-02-06T14:01:55Z,108,6.0,flat
2023-02-06T13:56:54Z,110,6.1,flat
2023-02-06T13:51:55Z,106,5.9,flat
2023-02-06T13:46:55Z,105,5.8,flat
2023-02-06T13:41:55Z,105,5.8,flat
2023-02-06T13:36:55Z,105,5.8,flat
2023-02-06T13:31:54Z,105,5.8,fortyFiveUp
2023-02-06T13:26:55Z,101,5.6,fortyFiveUp
2023-02-06T13:21:55Z,92,5.1,flat
2023-02-06T13:16:55Z,73,4.1,flat
2023-02-06T13:11:55Z,75,4.2,flat
2023-02-06T13:06:55Z,82,4.6,flat
2023-02-06T13:01:55Z,96,5.3,flat
2023-02-06T12:56:55Z,94,5.2,flat
2023-02-06T12:51:54Z,84,4.7,flat
2023-02-06T12:46:54Z,83,4.6,flat
2023-02-06T12:41:54Z,82,4.6,flat
2023-02-06T12:36:54Z,85,4.7,flat
2023-02-06T12:31:55Z,86,4.8,flat
2023-02-06T12:26:54Z,86,4.8,flat
2023-02-06T12:21:55Z,85,4.7,flat
2023-02-06T12:16:55Z,87,4.8,flat
2023-02-06T12:11:55Z,88,4.9,flat
2023-02-06T12:06:55Z,90,5.0,flat
2023-02-06T12:01:55Z,95,5.3,flat
2023-02-06T11:56:54Z,98,5.4,flat
2023-02-06T11:51:55Z,103,5.7,flat
2023-02-06T11:46:54Z,108,6.0,flat
2023-02-06T11:41:55Z,102,5.7,flat
2023-02-06T11:36:54Z,104,5.8,flat
2023-02-06T11:31:54Z,105,5.8,flat
2023-02-06T11:26:54Z,102,5.7,flat
2023-02-06T11:21:54Z,97,5.4,flat
2023-02-06T11:16:54Z,85,4.7,flat
2023-02-06T11:11:55Z,86,4.8,flat
2023-02-06T11:06:54Z,86,4.8,flat
2023-02-06T11:01:54Z,86,4.8,flat
2023-02-06T10:56:54Z,87,4.8,flat
2023-02-06T10:51:54Z,87,4.8,flat
2023-02-06T10:46:55Z,86,4.8,flat
2023-02-06T10:41:55Z,86,4.8,flat
2023-02-06T10:36:54Z,83,4.6,flat
2023-02-06T10:31:55Z,82,4.6,flat
2023-02-06T10:26:55Z,88,4.9,flat
2023-02-06T10:21:55Z,92,5.1,flat
2023-02-06T10:16:55Z,97,5.4,flat
2023-02-06T10:11:55Z,102,5.7,flat
2023-02-06T10:06:55Z,102,5.7,flat
2023-02-06T10:01:55Z,103,5.7,flat
2023-02-06T09:56:55Z,106,5.9,flat
2023-02-06T09:51:54Z,108,6.0,flat
2023-02-06T09:46:55Z,112,6.2,flat
2023-02-06T09:41:55Z,113,6.3,flat
2023-02-06T09:36:55Z,113,6.3,flat
2023-02-06T09:31:55Z,117,6.5,flat
2023-02-06T09:26:55Z,122,6.8,flat
2023-02-06T09:21:54Z,127,7.1,flat
2023-02-06T09:16:55Z,132,7.3,flat
2023-02-06T09:11:55Z,129,7.2,flat
2023-02-06T09:06:55Z,136,7.6,flat
2023-02-06T09:01:54Z,139,7.7,flat
2023-02-06T08:56:55Z,140,7.8,flat
2023-02-06T08:51:55Z,140,7.8,flat
2023-02-06T08:46:55Z,139,7.7,flat
2023-02-06T08:41:55Z,138,7.7,flat
2023-02-06T08:36:55Z,138,7.7,flat
2023-02-06T08:31:54Z,134,7.4,flat
2023-02-06T08:26:55Z,131,7.3,flat
2023-02-06T08:21:55Z,132,7.3,flat
2023-02-06T08:16:55Z,139,7.7,flat
2023-02-06T08:11:55Z,145,8.1,flat
2023-02-06T08:06:55Z,145,8.1,flat
2023-02-06T08:01:55Z,143,7.9,flat
2023-02-06T07:56:55Z,139,7.7,flat
2023-02-06T07:51:55Z,136,7.6,flat
2023-02-06T07:46:55Z,138,7.7,flat
2023-02-06T07:41:55Z,139,7.7,flat
2023-02-06T05:36:48Z,96,5.3,flat
2023-02-06T05:31:48Z,101,5.6,flat
2023-02-06T05:26:48Z,100,5.6,flat
2023-02-06T05:21:48Z,100,5.6,flat
2023-02-06T05:16:49Z,101,5.6,flat
2023-02-06T05:11:48Z,99,5.5,flat
2023-02-06T05:06:48Z,94,5.2,flat
2023-02-06T05:01:48Z,91,5.1,flat
2023-02-06T04:56:48Z,91,5.1,flat
2023-02-06T04:51:48Z,88,4.9,flat
2023-02-06T04:46:48Z,86,4.8,flat
2023-02-06T04:41:48Z,82,4.6,flat
2023-02-06T04:36:49Z,80,4.4,flat
2023-02-06T04:31:48Z,79,4.4,flat
2023-02-06T04:26:48Z,78,4.3,flat
2023-02-06T04:21:49Z,78,4.3,flat
2023-02-06T04:16:48Z,77,4.3,flat
2023-02-06T04:11:48Z,75,4.2,flat
2023-02-06T04:06:48Z,76,4.2,flat
2023-02-06T04:01:48Z,77,4.3,flat
2023-02-06T03:56:48Z,77,4.3,flat
2023-02-06T03:51:48Z,78,4.3,flat
2023-02-06T03:46:48Z,77,4.3,flat
2023-02-06T03:41:48Z,74,4.1,flat
2023-02-06T03:36:48Z,72,4.0,flat
2023-02-06T03:31:49Z,73,4.1,flat
2023-02-06T03:26:49Z,75,4.2,flat
2023-02-06T03:21:48Z,78,4.3,flat
2023-02-06T03:16:48Z,81,4.5,flat
2023-02-06T03:11:48Z,83,4.6,flat
2023-02-06T03:06:48Z,86,4.8,flat
2023-02-06T03:01:47Z,90,5.0,flat
2023-02-06T02:56:47Z,94,5.2,flat
2023-02-06T02:51:48Z,98,5.4,flat
2023-02-06T02:46:47Z,101,5.6,flat
2023-02-06T02:41:47Z,104,5.8,flat
2023-02-06T02:36:48Z,105,5.8,flat
2023-02-06T02:31:47Z,104,5.8,flat
2023-02-06T02:26:47Z,106,5.9,flat
2023-02-06T02:21:47Z,107,5.9,flat
2023-02-06T02:16:47Z,109,6.1,flat
2023-02-06T02:11:47Z,111,6.2,flat
2023-02-06T02:06:47Z,113,6.3,flat
2023-02-06T02:01:47Z,116,6.4,flat
2023-02-06T01:56:47Z,120,6.7,flat
2023-02-06T01:51:48Z,121,6.7,flat
2023-02-06T01:46:47Z,125,6.9,flat
2023-02-06T01:41:47Z,125,6.9,flat
2023-02-06T01:36:47Z,124,6.9,flat
2023-02-06T01:31:47Z,127,7.1,flat
2023-02-06T01:26:47Z,129,7.2,flat
2023-02-06T01:21:47Z,130,7.2,flat
2023-02-06T01:16:47Z,128,7.1,flat
2023-02-06T01:11:47Z,125,6.9,flat
2023-02-06T01:06:47Z,122,6.8,flat
2023-02-06T01:01:47Z,119,6.6,flat
2023-02-06T00:56:47Z,125,6.9,flat
2023-02-06T00:51:48Z,128,7.1,flat
2023-02-06T00:46:48Z,129,7.2,flat
2023-02-06T00:41:48Z,126,7.0,flat
2023-02-06T00:36:48Z,122,6.8,flat
2023-02-06T00:31:47Z,125,6.9,flat
2023-02-06T00:26:48Z,124,6.9,flat
2023-02-06T00:21:47Z,128,7.1,flat
2023-02-06T00:16:47Z,132,7.3,flat
2023-02-06T00:11:48Z,134,7.4,flat
2023-02-06T00:06:47Z,130,7.2,flat
2023-02-06T00:01:47Z,129,7.2,flat
2023-02-05T23:56:47Z,129,7.2,flat
2023-02-05T23:51:47Z,123,6.8,flat
2023-02-05T23:46:48Z,117,6.5,flat
2023-02-05T23:41:48Z,112,6.2,fortyFiveDown
2023-02-05T23:36:47Z,112,6.2,fortyFiveDown
2023-02-05T23:31:47Z,117,6.5,fortyFiveDown
